NUM_VIAJE,CIUDAD_ORIGEN,CIUDAD_DESTINO,NUM_SILLA,HORA_SALIDA
1723,Bogotá,Bogotá,4,0110
1724,Cartagena,Cartagena,5,1107
1725,Cartagena,Barranquilla,6,0531
1726,Barranquilla,Medellin,7,1538
1727,Cartagena,Cali,8,1424
1728,Bogotá,Bogotá,9,1032
1729,Cali,Bogotá,10,0516
1730,Cartagena,Cali,11,0220
1731,Cali,Bogotá,12,1737
1732,Bogotá,Barranquilla,13,1241
1733,Cali,Bogotá,14,1820
1734,Bogotá,Medellin,15,0628
1735,Cali,Cartagena,16,1337
1736,Bogotá,Medellin,17,0407
1737,Barranquilla,Bogotá,18,2048
1738,Cali,Medellin,19,0347
1739,Bogotá,Bogotá,20,0439
1740,Bogotá,Cartagena,1,0431
1741,Cali,Cartagena,2,1652
1742,Cali,Barranquilla,3,1516
1743,Cartagena,Bogotá,4,2303
1744,Cali,Medellin,5,2224
1745,Bogotá,Bogotá,6,2019
1746,Cali,Cali,7,0344
1747,Bogotá,Bogotá,8,0331
1748,Medellin,Bogotá,9,1501
1749,Medellin,Barranquilla,10,1234
1750,Bogotá,Barranquilla,11,2041
1751,Bogotá,Barranquilla,12,2020
1752,Cartagena,Medellin,13,1831
1753,Medellin,Medellin,14,0604
1754,Barranquilla,Cali,15,0818
1755,Medellin,Barranquilla,16,0708
1756,Medellin,Medellin,17,1019
1757,Cartagena,Barranquilla,18,2112
1758,Bogotá,Cali,19,0038
1759,Barranquilla,Barranquilla,20,1026
1760,Barranquilla,Bogotá,1,0840
1761,Medellin,Cartagena,2,0107
1762,Medellin,Bogotá,3,1649
1763,Medellin,Barranquilla,4,1346
1764,Barranquilla,Barranquilla,5,1900
1765,Barranquilla,Cartagena,6,1957
1766,Bogotá,Cali,7,1117
1767,Barranquilla,Barranquilla,8,1834
1768,Cartagena,Cali,9,2258
1769,Medellin,Medellin,10,2306
1770,Barranquilla,Medellin,11,1241
1771,Cali,Barranquilla,12,1110
1772,Medellin,Medellin,13,1326
1773,Barranquilla,Cartagena,14,0827
1774,Barranquilla,Cartagena,15,1205
1775,Barranquilla,Bogotá,16,0520
1776,Bogotá,Cartagena,17,0449
1777,Cartagena,Medellin,18,1101
1778,Cali,Barranquilla,19,0743
1779,Medellin,Medellin,20,0112
1780,Cartagena,Barranquilla,1,1445
1781,Bogotá,Barranquilla,2,1143
1782,Cali,Cali,3,0729
1783,Cali,Medellin,4,2259
1784,Barranquilla,Bogotá,5,0529
1785,Cali,Bogotá,6,1010
1786,Cartagena,Medellin,7,2255
1787,Cartagena,Bogotá,8,0430
1788,Barranquilla,Bogotá,9,1301
1789,Cartagena,Barranquilla,10,0328
1790,Cali,Cartagena,11,2227
1791,Cartagena,Medellin,12,1801
1792,Medellin,Barranquilla,13,2355
1793,Cali,Barranquilla,14,1301
1794,Cali,Cartagena,15,1950
1795,Cali,Medellin,16,0905
1796,Medellin,Medellin,17,1331
1797,Medellin,Bogotá,18,1137
1798,Bogotá,Bogotá,19,2356
1799,Cali,Barranquilla,20,2133
1800,Medellin,Cali,1,0321
1801,Medellin,Medellin,2,0001
1802,Cartagena,Bogotá,3,1345
1803,Barranquilla,Cali,4,0302
1804,Barranquilla,Barranquilla,5,1518
1805,Barranquilla,Cartagena,6,0600
1806,Bogotá,Cali,7,2136
1807,Medellin,Medellin,8,2353
1808,Cali,Barranquilla,9,2024
1809,Barranquilla,Bogotá,10,1332
1810,Medellin,Cartagena,11,0048
1811,Barranquilla,Barranquilla,12,2324
1812,Bogotá,Barranquilla,13,0112
1813,Cali,Barranquilla,14,1309
1814,Cartagena,Cali,15,1632
1815,Bogotá,Cali,16,0005
1816,Bogotá,Cali,17,2158
1817,Medellin,Bogotá,18,1748
1818,Bogotá,Medellin,19,0843
1819,Cartagena,Cali,20,0528
1820,Cali,Medellin,1,0158
1821,Barranquilla,Bogotá,2,1917
1822,Bogotá,Bogotá,3,0241
1823,Cartagena,Cali,4,1728
1824,Bogotá,Barranquilla,5,0817
1825,Cali,Medellin,6,0526
1826,Cartagena,Barranquilla,7,0555
1827,Bogotá,Bogotá,8,1017
1828,Medellin,Cali,9,0457
1829,Bogotá,Bogotá,10,0337
1830,Bogotá,Cartagena,11,1949
1831,Cali,Cali,12,0657
1832,Medellin,Cali,13,0907
1833,Medellin,Barranquilla,14,1711
1834,Cali,Cartagena,15,1916
1835,Cartagena,Bogotá,16,0001
1836,Barranquilla,Cartagena,17,0110
1837,Barranquilla,Barranquilla,18,2026
1838,Cartagena,Cali,19,0329
1839,Cali,Cali,20,1117
1840,Barranquilla,Bogotá,1,0222
1841,Medellin,Cartagena,2,1633
1842,Cali,Barranquilla,3,1110
1843,Bogotá,Medellin,4,1109
1844,Cali,Cartagena,5,0647
1845,Barranquilla,Cartagena,6,1954
1846,Cali,Cali,7,1937
1847,Barranquilla,Cali,8,1809
1848,Cartagena,Cartagena,9,0412
1849,Medellin,Cartagena,10,1128
1850,Bogotá,Bogotá,11,2357
1851,Bogotá,Medellin,12,1434
1852,Barranquilla,Bogotá,13,0934
1853,Barranquilla,Medellin,14,0334
1854,Medellin,Cali,15,0825
1855,Cali,Bogotá,16,1635
1856,Cartagena,Barranquilla,17,1651
1857,Cali,Bogotá,18,1817
1858,Barranquilla,Medellin,19,0544
1859,Barranquilla,Bogotá,20,1050
1860,Bogotá,Cartagena,1,0221
1861,Cartagena,Barranquilla,2,0750
1862,Barranquilla,Cartagena,3,0559
1863,Cartagena,Barranquilla,4,1112
1864,Medellin,Cartagena,5,0320
1865,Barranquilla,Medellin,6,0954
1866,Cali,Barranquilla,7,1009
1867,Cartagena,Medellin,8,1252
1868,Bogotá,Barranquilla,9,0333
1869,Cartagena,Barranquilla,10,0800
1870,Medellin,Bogotá,11,1258
1871,Cali,Medellin,12,0514
1872,Medellin,Barranquilla,13,2157
1873,Cali,Medellin,14,0118
1874,Cali,Barranquilla,15,0735
1875,Cali,Cartagena,16,1959
1876,Barranquilla,Bogotá,17,1812
1877,Cartagena,Medellin,18,0155
1878,Cartagena,Barranquilla,19,0759
1879,Cali,Barranquilla,20,2021
1880,Cali,Bogotá,1,0521
1881,Medellin,Cali,2,0003
1882,Barranquilla,Bogotá,3,1052
1883,Bogotá,Bogotá,4,1929
1884,Medellin,Cartagena,5,1046
1885,Cartagena,Cali,6,1224
1886,Cartagena,Cali,7,1530
1887,Cartagena,Cali,8,1643
1888,Medellin,Medellin,9,1603
1889,Medellin,Barranquilla,10,1141
1890,Barranquilla,Bogotá,11,2229
1891,Cartagena,Cartagena,12,1002
1892,Bogotá,Cali,13,1346
1893,Barranquilla,Cartagena,14,1413
1894,Cali,Cartagena,15,0722
1895,Bogotá,Medellin,16,0014
1896,Cartagena,Cali,17,1034
1897,Medellin,Cartagena,18,2003
1898,Medellin,Cartagena,19,1832
1899,Cali,Cali,20,2158
1900,Bogotá,Medellin,1,1224
1901,Cali,Barranquilla,2,1705
1902,Medellin,Medellin,3,1311
1903,Medellin,Barranquilla,4,0916
1904,Bogotá,Cali,5,1226
1905,Cartagena,Cartagena,6,1220
1906,Barranquilla,Barranquilla,7,2256
1907,Cartagena,Medellin,8,1608
1908,Medellin,Bogotá,9,1524
1909,Medellin,Cali,10,2218
1910,Barranquilla,Barranquilla,11,1104
1911,Barranquilla,Cartagena,12,1802
1912,Cartagena,Bogotá,13,2001
1913,Medellin,Cali,14,1129
1914,Cali,Medellin,15,0852
1915,Medellin,Cartagena,16,1513
1916,Barranquilla,Cartagena,17,2353
1917,Cartagena,Bogotá,18,0510
1918,Medellin,Cartagena,19,1342
1919,Bogotá,Bogotá,20,0751
1920,Barranquilla,Barranquilla,1,0700
1921,Cali,Cartagena,2,1527
1922,Bogotá,Barranquilla,3,1610
1923,Bogotá,Cali,4,1700
1924,Bogotá,Medellin,5,1221
1925,Medellin,Cartagena,6,1516
1926,Cartagena,Cali,7,2355
1927,Bogotá,Medellin,8,0645
1928,Bogotá,Barranquilla,9,2353
1929,Cartagena,Medellin,10,0208
1930,Cali,Cali,11,0818
1931,Medellin,Bogotá,12,1456
1932,Medellin,Cali,13,1036
1933,Medellin,Cartagena,14,1403
1934,Barranquilla,Barranquilla,15,2236
1935,Bogotá,Cartagena,16,0513
1936,Barranquilla,Cali,17,1950
1937,Medellin,Medellin,18,0008
1938,Medellin,Bogotá,19,0954
1939,Cali,Cali,20,1119
1940,Medellin,Bogotá,1,2047
1941,Medellin,Medellin,2,1741
1942,Cartagena,Medellin,3,1114
1943,Barranquilla,Cartagena,4,0714
1944,Cali,Cali,5,1802
1945,Bogotá,Medellin,6,1547
1946,Medellin,Cartagena,7,1322
1947,Medellin,Barranquilla,8,0224
1948,Bogotá,Barranquilla,9,2055
1949,Barranquilla,Cartagena,10,0820
1950,Bogotá,Cartagena,11,1440
1951,Cali,Cartagena,12,1551
1952,Bogotá,Bogotá,13,0519
1953,Cali,Barranquilla,14,0254
1954,Cali,Cartagena,15,0345
1955,Cartagena,Barranquilla,16,0240
1956,Bogotá,Cali,17,0126
1957,Medellin,Cartagena,18,0607
1958,Cartagena,Cartagena,19,0447
1959,Cartagena,Cali,20,0733
1960,Bogotá,Medellin,1,0440
1961,Bogotá,Cartagena,2,1417
1962,Medellin,Medellin,3,1305
1963,Barranquilla,Cartagena,4,0500
1964,Medellin,Cali,5,1918
1965,Barranquilla,Medellin,6,0830
1966,Cartagena,Bogotá,7,2308
1967,Bogotá,Bogotá,8,0228
1968,Barranquilla,Cali,9,2107
1969,Bogotá,Medellin,10,1616
1970,Bogotá,Bogotá,11,1553
1971,Cali,Medellin,12,2213
1972,Medellin,Cali,13,1756
1973,Cartagena,Cartagena,14,0723
1974,Cartagena,Medellin,15,0744
1975,Cali,Medellin,16,0417
1976,Cali,Bogotá,17,0856
1977,Barranquilla,Cali,18,0550
1978,Barranquilla,Barranquilla,19,0210
1979,Cartagena,Bogotá,20,0327
1980,Medellin,Cartagena,1,0304
1981,Medellin,Cartagena,2,1052
1982,Cartagena,Bogotá,3,0647
1983,Cali,Medellin,4,0352
1984,Barranquilla,Cartagena,5,2042
1985,Cartagena,Cartagena,6,0951
1986,Barranquilla,Barranquilla,7,0228
1987,Bogotá,Cartagena,8,1807
1988,Cali,Cali,9,0858
1989,Cartagena,Barranquilla,10,0028
1990,Cartagena,Barranquilla,11,1307
1991,Cali,Bogotá,12,1105
1992,Barranquilla,Cartagena,13,1613
1993,Cartagena,Medellin,14,0802
1994,Cali,Cali,15,0138
1995,Bogotá,Bogotá,16,1341
1996,Cali,Barranquilla,17,1044
1997,Barranquilla,Medellin,18,2053
1998,Cartagena,Medellin,19,2045
1999,Barranquilla,Bogotá,20,1934
1000,Bogotá,Barranquilla,1,0901
1001,Barranquilla,Bogotá,2,1602
1002,Medellin,Cali,3,1256
1003,Cali,Barranquilla,4,0456
1004,Cartagena,Cali,5,1128
1005,Cali,Bogotá,6,1449
1006,Medellin,Bogotá,7,0926
1007,Barranquilla,Cali,8,0242
1008,Bogotá,Cartagena,9,2018
1009,Cali,Cartagena,10,1745
1010,Bogotá,Cali,11,0536
1011,Cali,Bogotá,12,0308
1012,Cartagena,Cartagena,13,0504
1013,Medellin,Medellin,14,1125
1014,Barranquilla,Medellin,15,1551
1015,Barranquilla,Cartagena,16,1206
1016,Medellin,Cali,17,2348
1017,Cartagena,Medellin,18,2247
1018,Bogotá,Cartagena,19,0039
1019,Cali,Cartagena,20,1326
1020,Barranquilla,Bogotá,1,1752
1021,Bogotá,Bogotá,2,2200
1022,Cartagena,Bogotá,3,0608
1023,Barranquilla,Medellin,4,1618
1024,Bogotá,Cartagena,5,0931
1025,Cali,Cartagena,6,1555
1026,Cali,Cartagena,7,0932
1027,Medellin,Bogotá,8,2358
1028,Cartagena,Cartagena,9,0332
1029,Barranquilla,Medellin,10,1703
1030,Cali,Cali,11,0301
1031,Cali,Cali,12,0533
1032,Medellin,Cartagena,13,0220
1033,Cartagena,Medellin,14,0009
1034,Cali,Cartagena,15,0058
1035,Barranquilla,Cali,16,0151
1036,Cali,Barranquilla,17,1413
1037,Bogotá,Cali,18,1047
1038,Cali,Cartagena,19,1510
1039,Bogotá,Medellin,20,0126
1040,Medellin,Barranquilla,1,1258
1041,Bogotá,Cartagena,2,0035
1042,Cartagena,Cali,3,1749
1043,Cartagena,Cartagena,4,1108
1044,Barranquilla,Bogotá,5,1700
1045,Medellin,Cali,6,1027
1046,Barranquilla,Barranquilla,7,2135
1047,Cali,Cali,8,1836
1048,Bogotá,Cartagena,9,0558
1049,Medellin,Bogotá,10,0928
1050,Medellin,Bogotá,11,1423
1051,Barranquilla,Barranquilla,12,1150
1052,Barranquilla,Cali,13,1950
1053,Cali,Medellin,14,1800
1054,Cali,Cartagena,15,1732
1055,Bogotá,Barranquilla,16,1956
1056,Barranquilla,Medellin,17,1037
1057,Medellin,Medellin,18,0015
1058,Medellin,Cartagena,19,2030
1059,Barranquilla,Cartagena,20,0157
1060,Medellin,Barranquilla,1,2134
1061,Medellin,Medellin,2,0143
1062,Medellin,Cali,3,1446
1063,Barranquilla,Medellin,4,0722
1064,Cartagena,Medellin,5,0919
1065,Barranquilla,Medellin,6,0243
1066,Bogotá,Cartagena,7,0111
1067,Medellin,Cali,8,0017
1068,Medellin,Cartagena,9,1400
1069,Barranquilla,Bogotá,10,1313
1070,Cali,Bogotá,11,0328
1071,Cartagena,Barranquilla,12,2350
1072,Bogotá,Cartagena,13,1014
1073,Bogotá,Cartagena,14,1428
1074,Barranquilla,Cali,15,0909
1075,Cartagena,Medellin,16,1937
1076,Cartagena,Cartagena,17,1025
1077,Medellin,Bogotá,18,0957
1078,Barranquilla,Medellin,19,0558
1079,Medellin,Medellin,20,2026
1080,Medellin,Barranquilla,1,2155
1081,Medellin,Cartagena,2,0541
1082,Barranquilla,Medellin,3,2311
1083,Cartagena,Barranquilla,4,0950
1084,Cali,Barranquilla,5,0422
1085,Cartagena,Medellin,6,0525
1086,Cali,Medellin,7,2128
1087,Cartagena,Barranquilla,8,1259
1088,Cali,Barranquilla,9,1047
1089,Bogotá,Medellin,10,2339
1090,Cali,Medellin,11,1843
1091,Barranquilla,Cali,12,1409
1092,Bogotá,Bogotá,13,0830
1093,Cartagena,Barranquilla,14,0518
1094,Cartagena,Cartagena,15,1459
1095,Bogotá,Medellin,16,2246
1096,Bogotá,Medellin,17,0021
1097,Medellin,Bogotá,18,1510
1098,Barranquilla,Medellin,19,1953
1099,Barranquilla,Bogotá,20,0143
1100,Bogotá,Bogotá,1,1310
1101,Barranquilla,Cali,2,2126
1102,Medellin,Cali,3,0453
1103,Cali,Cartagena,4,0805
1104,Cali,Cartagena,5,1805
1105,Barranquilla,Barranquilla,6,1112
1106,Barranquilla,Cali,7,2115
1107,Barranquilla,Barranquilla,8,1301
1108,Medellin,Barranquilla,9,1120
1109,Medellin,Cartagena,10,1321
1110,Cartagena,Bogotá,11,0242
1111,Medellin,Medellin,12,0206
1112,Cali,Bogotá,13,1056
1113,Barranquilla,Medellin,14,1123
1114,Cartagena,Bogotá,15,2121
1115,Bogotá,Cartagena,16,0320
1116,Cali,Cali,17,1836
1117,Cali,Barranquilla,18,0241
1118,Cartagena,Cali,19,0059
1119,Bogotá,Cartagena,20,1616
1120,Medellin,Medellin,1,2055
1121,Barranquilla,Cartagena,2,2155
1122,Bogotá,Medellin,3,1635
1123,Barranquilla,Medellin,4,0342
1124,Cartagena,Bogotá,5,1514
1125,Barranquilla,Bogotá,6,1329
1126,Cali,Bogotá,7,1141
1127,Medellin,Barranquilla,8,0055
1128,Medellin,Medellin,9,1412
1129,Barranquilla,Cartagena,10,1424
1130,Cali,Medellin,11,0114
1131,Cali,Cartagena,12,0847
1132,Medellin,Barranquilla,13,1732
1133,Cartagena,Cartagena,14,0705
1134,Bogotá,Cali,15,1710
1135,Medellin,Barranquilla,16,1109
1136,Cali,Cali,17,1143
1137,Barranquilla,Medellin,18,1628
1138,Medellin,Medellin,19,0042
1139,Medellin,Bogotá,20,0906
1140,Barranquilla,Barranquilla,1,1638
1141,Bogotá,Cartagena,2,0239
1142,Barranquilla,Barranquilla,3,0154
1143,Cali,Medellin,4,0525
1144,Cartagena,Cartagena,5,1538
1145,Cartagena,Cali,6,0708
1146,Bogotá,Cali,7,0828
1147,Bogotá,Bogotá,8,2320
1148,Cartagena,Bogotá,9,1445
1149,Cali,Cartagena,10,0314
1150,Cali,Bogotá,11,1122
1151,Barranquilla,Bogotá,12,1046
1152,Medellin,Bogotá,13,0303
1153,Barranquilla,Medellin,14,0831
1154,Cali,Bogotá,15,1019
1155,Bogotá,Barranquilla,16,0711
1156,Barranquilla,Bogotá,17,1052
1157,Cartagena,Cartagena,18,0438
1158,Cali,Cali,19,0739
1159,Bogotá,Medellin,20,0235
1160,Bogotá,Cartagena,1,1051
1161,Medellin,Barranquilla,2,0302
1162,Cartagena,Bogotá,3,2249
1163,Medellin,Bogotá,4,0959
1164,Bogotá,Cartagena,5,0151
1165,Bogotá,Bogotá,6,1422
1166,Cartagena,Barranquilla,7,0741
1167,Cali,Bogotá,8,1137
1168,Cali,Bogotá,9,1854
1169,Cartagena,Barranquilla,10,2206
1170,Medellin,Medellin,11,1845
1171,Medellin,Medellin,12,1805
1172,Cartagena,Bogotá,13,0310
1173,Barranquilla,Cali,14,1723
1174,Barranquilla,Cartagena,15,0101
1175,Barranquilla,Cartagena,16,0349
1176,Cartagena,Medellin,17,1106
1177,Cali,Bogotá,18,0229
1178,Barranquilla,Cali,19,0558
1179,Cartagena,Bogotá,20,1726
1180,Cali,Medellin,1,1141
1181,Cartagena,Cali,2,0501
1182,Medellin,Bogotá,3,0109
1183,Medellin,Bogotá,4,0916
1184,Bogotá,Barranquilla,5,0824
1185,Cali,Barranquilla,6,2140
1186,Cartagena,Bogotá,7,0026
1187,Bogotá,Cartagena,8,2303
1188,Cali,Bogotá,9,1134
1189,Cali,Bogotá,10,0441
1190,Medellin,Cartagena,11,0330
1191,Barranquilla,Cartagena,12,0128
1192,Bogotá,Medellin,13,1736
1193,Cartagena,Barranquilla,14,0415
1194,Barranquilla,Medellin,15,1415
1195,Barranquilla,Cartagena,16,1951
1196,Bogotá,Bogotá,17,1727
1197,Barranquilla,Medellin,18,1445
1198,Medellin,Barranquilla,19,0435
1199,Cali,Bogotá,20,2121
1200,Cartagena,Cartagena,1,1945
1201,Cali,Cali,2,1617
1202,Medellin,Barranquilla,3,1851
1203,Cartagena,Medellin,4,0041
1204,Medellin,Cartagena,5,1504
1205,Barranquilla,Cartagena,6,0513
1206,Bogotá,Cali,7,1701
1207,Barranquilla,Bogotá,8,1515
1208,Bogotá,Cartagena,9,2008
1209,Cali,Cartagena,10,1847
1210,Barranquilla,Cartagena,11,0753
1211,Barranquilla,Cartagena,12,0142
1212,Cali,Bogotá,13,0525
1213,Cali,Barranquilla,14,0007
1214,Cali,Cartagena,15,1225
1215,Bogotá,Bogotá,16,1145
1216,Bogotá,Cali,17,1430
1217,Bogotá,Medellin,18,0726
1218,Cali,Medellin,19,2318
1219,Bogotá,Medellin,20,1753
1220,Medellin,Cali,1,2351
1221,Cali,Medellin,2,1559
1222,Medellin,Medellin,3,1643
1223,Bogotá,Cali,4,0031
1224,Bogotá,Barranquilla,5,1234
1225,Cali,Cali,6,0951
1226,Medellin,Cartagena,7,2000
1227,Cali,Barranquilla,8,1502
1228,Cartagena,Bogotá,9,1038
1229,Cali,Barranquilla,10,2125
1230,Medellin,Barranquilla,11,1109
1231,Barranquilla,Barranquilla,12,0804
1232,Cartagena,Bogotá,13,1420
1233,Cartagena,Cali,14,2237
1234,Bogotá,Cartagena,15,0534
1235,Medellin,Medellin,16,0539
1236,Cali,Cali,17,2355
1237,Cartagena,Cartagena,18,0422
1238,Barranquilla,Bogotá,19,2218
1239,Barranquilla,Cartagena,20,1712
1240,Barranquilla,Barranquilla,1,1152
1241,Barranquilla,Cartagena,2,1653
1242,Cartagena,Cali,3,2231
1243,Cali,Medellin,4,0240
1244,Medellin,Barranquilla,5,2219
1245,Bogotá,Bogotá,6,0135
1246,Cali,Medellin,7,2230
1247,Cartagena,Cartagena,8,1358
1248,Barranquilla,Bogotá,9,0830
1249,Medellin,Cali,10,1750
1250,Cali,Cali,11,2313
1251,Medellin,Bogotá,12,0034
1252,Cartagena,Cartagena,13,0021
1253,Medellin,Bogotá,14,0856
1254,Cartagena,Bogotá,15,2258
1255,Cali,Cali,16,1038
1256,Medellin,Cartagena,17,1426
1257,Cartagena,Cartagena,18,0519
1258,Cartagena,Cartagena,19,0216
1259,Barranquilla,Cali,20,1321
1260,Cali,Medellin,1,1412
1261,Medellin,Medellin,2,2210
1262,Cali,Medellin,3,0958
1263,Cartagena,Medellin,4,1031
1264,Medellin,Medellin,5,1502
1265,Barranquilla,Cali,6,2022
1266,Cartagena,Bogotá,7,0323
1267,Cali,Medellin,8,0847
1268,Cartagena,Cartagena,9,2342
1269,Medellin,Cartagena,10,0110
1270,Medellin,Cali,11,0924
1271,Cartagena,Cartagena,12,0435
1272,Bogotá,Cartagena,13,0421
1273,Barranquilla,Barranquilla,14,1752
1274,Barranquilla,Bogotá,15,0455
1275,Medellin,Cali,16,0110
1276,Cartagena,Cali,17,1856
1277,Cali,Cali,18,1318
1278,Bogotá,Cartagena,19,1743
1279,Bogotá,Cali,20,1714
1280,Cartagena,Bogotá,1,1653
1281,Cartagena,Bogotá,2,1257
1282,Medellin,Barranquilla,3,0341
1283,Barranquilla,Bogotá,4,2159
1284,Cali,Bogotá,5,0014
1285,Cali,Medellin,6,0208
1286,Bogotá,Barranquilla,7,0305
1287,Cali,Cali,8,1021
1288,Cali,Bogotá,9,0719
1289,Barranquilla,Cartagena,10,0003
1290,Medellin,Medellin,11,0206
1291,Medellin,Cartagena,12,0259
1292,Cartagena,Cartagena,13,0507
1293,Cali,Bogotá,14,0325
1294,Barranquilla,Cali,15,1607
1295,Medellin,Bogotá,16,2035
1296,Medellin,Bogotá,17,0235
1297,Barranquilla,Cartagena,18,0934
1298,Cali,Bogotá,19,0558
1299,Barranquilla,Bogotá,20,2137
1300,Medellin,Medellin,1,1521
1301,Cartagena,Cali,2,0327
1302,Cali,Bogotá,3,2153
1303,Cali,Cali,4,1310
1304,Cartagena,Cali,5,0659
1305,Medellin,Cartagena,6,1710
1306,Cali,Barranquilla,7,0027
1307,Barranquilla,Cartagena,8,1905
1308,Medellin,Bogotá,9,1537
1309,Barranquilla,Bogotá,10,1119
1310,Cali,Bogotá,11,0030
1311,Medellin,Medellin,12,0650
1312,Barranquilla,Medellin,13,0412
1313,Barranquilla,Cartagena,14,0950
1314,Cartagena,Medellin,15,0607
1315,Cartagena,Barranquilla,16,0518
1316,Cali,Barranquilla,17,0945
1317,Cartagena,Cartagena,18,0600
1318,Medellin,Cali,19,1930
1319,Bogotá,Cali,20,0551
1320,Cali,Barranquilla,1,1056
1321,Cali,Cartagena,2,0917
1322,Barranquilla,Medellin,3,0128
1323,Bogotá,Medellin,4,0920
1324,Barranquilla,Barranquilla,5,2339
1325,Barranquilla,Cali,6,1848
1326,Cartagena,Cali,7,1159
1327,Medellin,Cali,8,0919
1328,Cartagena,Cali,9,0108
1329,Bogotá,Barranquilla,10,0948
1330,Cali,Barranquilla,11,2224
1331,Medellin,Medellin,12,0414
1332,Cali,Cali,13,0357
1333,Bogotá,Medellin,14,1852
1334,Medellin,Medellin,15,1116
1335,Bogotá,Barranquilla,16,2002
1336,Cali,Barranquilla,17,0727
1337,Cali,Barranquilla,18,0211
1338,Barranquilla,Cali,19,1741
1339,Cartagena,Bogotá,20,2116
1340,Barranquilla,Cartagena,1,1809
1341,Cartagena,Cali,2,1727
1342,Medellin,Medellin,3,1101
1343,Barranquilla,Cartagena,4,1315
1344,Cartagena,Medellin,5,2316
1345,Barranquilla,Cartagena,6,0528
1346,Cali,Cali,7,2237
1347,Barranquilla,Medellin,8,2141
1348,Cali,Medellin,9,1444
1349,Bogotá,Cartagena,10,1611
1350,Bogotá,Bogotá,11,1317
1351,Bogotá,Barranquilla,12,0649
1352,Bogotá,Cartagena,13,0003
1353,Medellin,Barranquilla,14,0805
1354,Bogotá,Medellin,15,0310
1355,Bogotá,Medellin,16,1113
1356,Barranquilla,Medellin,17,0115
1357,Cartagena,Barranquilla,18,0700
1358,Medellin,Barranquilla,19,0714
1359,Barranquilla,Medellin,20,0452
1360,Medellin,Cartagena,1,0903
1361,Cali,Medellin,2,0352
1362,Medellin,Medellin,3,1748
1363,Bogotá,Cartagena,4,1801
1364,Cali,Barranquilla,5,0724
1365,Cali,Barranquilla,6,1159
1366,Medellin,Barranquilla,7,0635
1367,Bogotá,Cartagena,8,0034
1368,Barranquilla,Cali,9,1831
1369,Cartagena,Medellin,10,0529
1370,Cali,Bogotá,11,0055
1371,Cali,Cali,12,0839
1372,Cali,Medellin,13,1426
1373,Medellin,Bogotá,14,1928
1374,Medellin,Medellin,15,2254
1375,Cartagena,Cali,16,0425
1376,Cali,Bogotá,17,1903
1377,Bogotá,Cali,18,1637
1378,Cali,Cali,19,0305
1379,Medellin,Cartagena,20,1543
1380,Bogotá,Cartagena,1,1444
1381,Barranquilla,Barranquilla,2,0944
1382,Bogotá,Medellin,3,0810
1383,Cali,Bogotá,4,0518
1384,Barranquilla,Barranquilla,5,0242
1385,Cali,Cartagena,6,0112
1386,Barranquilla,Cartagena,7,2043
1387,Cartagena,Cartagena,8,1740
1388,Barranquilla,Bogotá,9,0940
1389,Cali,Cartagena,10,0518
1390,Barranquilla,Medellin,11,0114
1391,Cartagena,Barranquilla,12,0906
1392,Cartagena,Cartagena,13,1733
1393,Cartagena,Barranquilla,14,1950
1394,Barranquilla,Cali,15,1246
1395,Bogotá,Cartagena,16,2154
1396,Bogotá,Medellin,17,2229
1397,Barranquilla,Bogotá,18,1404
1398,Barranquilla,Bogotá,19,2303
1399,Medellin,Bogotá,20,2210
1400,Bogotá,Bogotá,1,0018
1401,Barranquilla,Cartagena,2,0230
1402,Bogotá,Bogotá,3,1013
1403,Cartagena,Barranquilla,4,2232
1404,Medellin,Barranquilla,5,1444
1405,Cartagena,Cartagena,6,1651
1406,Cali,Bogotá,7,0619
1407,Cartagena,Medellin,8,0423
1408,Medellin,Cali,9,0127
1409,Bogotá,Medellin,10,0904
1410,Barranquilla,Cali,11,0244
1411,Cali,Cartagena,12,1009
1412,Bogotá,Cartagena,13,1456
1413,Barranquilla,Medellin,14,1246
1414,Cali,Cali,15,2250
1415,Cali,Medellin,16,1550
1416,Barranquilla,Cartagena,17,0303
1417,Medellin,Bogotá,18,0311
1418,Bogotá,Cartagena,19,1035
1419,Bogotá,Medellin,20,0956
1420,Medellin,Cali,1,1642
1421,Barranquilla,Bogotá,2,1607
1422,Barranquilla,Bogotá,3,1020
1423,Bogotá,Barranquilla,4,0423
1424,Medellin,Bogotá,5,2235
1425,Medellin,Barranquilla,6,0851
1426,Barranquilla,Cartagena,7,0820
1427,Bogotá,Barranquilla,8,0810
1428,Cali,Barranquilla,9,2017
1429,Cali,Barranquilla,10,0232
1430,Bogotá,Cali,11,1854
1431,Medellin,Cartagena,12,1808
1432,Medellin,Cali,13,1429
1433,Bogotá,Cali,14,0915
1434,Cali,Bogotá,15,0607
1435,Medellin,Bogotá,16,0250
1436,Cartagena,Medellin,17,0502
1437,Cali,Barranquilla,18,1801
1438,Medellin,Medellin,19,2350
1439,Cartagena,Cali,20,2045
1440,Barranquilla,Bogotá,1,1748
1441,Bogotá,Cartagena,2,0227
1442,Cali,Cali,3,2008
1443,Medellin,Bogotá,4,1132
1444,Cartagena,Medellin,5,0532
1445,Cali,Cartagena,6,0034
1446,Cartagena,Cartagena,7,2342
1447,Bogotá,Cali,8,2137
1448,Cali,Barranquilla,9,1517
